"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 14 19:43:00 GMT 2023","Thu Dec 14 19:43:00 GMT 2023","0","Waku Relay, multiple pubsub topics","","","","","3 nodes on /waku/2/rs/3/2 topic",""
"skipped","Thu Dec 14 19:43:13 GMT 2023","Thu Dec 14 19:43:13 GMT 2023","0","Waku Relay, Subscribe","","","","","Refresh subscription",""
"passed","Thu Dec 14 19:42:31 GMT 2023","Thu Dec 14 19:42:31 GMT 2023","1","This","Is","","","","A test",""
"passed","Thu Dec 14 19:42:40 GMT 2023","Thu Dec 14 19:42:40 GMT 2023","0","multiaddr: dialing","","","","","can dial TLS multiaddrs",""
"passed","Thu Dec 14 19:42:55 GMT 2023","Thu Dec 14 19:42:55 GMT 2023","1","ConnectionManager","Dials","dialPeer method > For peer-exchange peers","","","should be called for every peer with PEER_EXCHANGE tags",""
"broken","Thu Dec 14 19:50:06 GMT 2023","Thu Dec 14 19:50:06 GMT 2023","0","Waku Light Push","","","","","Push message with content topic containing short",""
"passed","Thu Dec 14 19:42:02 GMT 2023","Thu Dec 14 19:42:02 GMT 2023","0","Discovery","","","","","returns all values when wanted number is greater than available values",""
"broken","Thu Dec 14 19:45:23 GMT 2023","Thu Dec 14 19:45:23 GMT 2023","0","Waku Store, custom pubsub topic","","","","","Generator, 2 nwaku nodes each with different pubsubtopics",""
"passed","Thu Dec 14 19:47:17 GMT 2023","Thu Dec 14 19:47:17 GMT 2023","0","User Agent","","","","","Sets default value correctly",""
"passed","Thu Dec 14 19:41:51 GMT 2023","Thu Dec 14 19:41:51 GMT 2023","0","Ensures content topic is defined","","","","","Decoder throws on undefined content topic",""
"broken","Thu Dec 14 19:44:33 GMT 2023","Thu Dec 14 19:44:33 GMT 2023","0","Waku Store, error handling","","","","","Query Generator, No message returned",""
"passed","Thu Dec 14 19:43:14 GMT 2023","Thu Dec 14 19:43:14 GMT 2023","0","Waku Relay, Publish","","","","","Check publish message containing Basic HTML tag",""
"passed","Thu Dec 14 19:42:03 GMT 2023","Thu Dec 14 19:42:03 GMT 2023","0","DNS Node Discovery","","","","","retrieves a single peer",""
"broken","Thu Dec 14 19:50:06 GMT 2023","Thu Dec 14 19:50:06 GMT 2023","0","Waku Light Push","","","","","Push message with special chars payload",""
"passed","Thu Dec 14 19:44:33 GMT 2023","Thu Dec 14 19:44:33 GMT 2023","0","Waku Store, error handling","","","","","Query with Ordered Callback, Multiple PubsubTopics",""
"broken","Thu Dec 14 19:47:53 GMT 2023","Thu Dec 14 19:47:53 GMT 2023","0","Waku Store, time filter","","","","","msgTime: 19000 ms from now, startTime: 18990, endTime: 19010",""
"broken","Thu Dec 14 19:50:06 GMT 2023","Thu Dec 14 19:50:06 GMT 2023","0","Waku Light Push","","","","","Push message with content topic containing Chinese",""
"broken","Thu Dec 14 19:50:06 GMT 2023","Thu Dec 14 19:50:06 GMT 2023","0","Waku Light Push","","","","","Push message with content topic containing long",""
"passed","Thu Dec 14 19:43:13 GMT 2023","Thu Dec 14 19:43:13 GMT 2023","2","Waku Relay, Subscribe","","","","","Subscribe to topic containing numeric and publish message",""
"passed","Thu Dec 14 19:47:27 GMT 2023","Thu Dec 14 19:47:27 GMT 2023","0","selectPeerForProtocol","","","","","should throw an error when no peer matches the given protocols",""
"passed","Thu Dec 14 19:42:31 GMT 2023","Thu Dec 14 19:42:31 GMT 2023","1","This","Is also","","","","A test",""
"broken","Thu Dec 14 19:50:06 GMT 2023","Thu Dec 14 19:50:06 GMT 2023","0","Waku Light Push","","","","","Push message with content topic containing Script",""
"passed","Thu Dec 14 19:42:36 GMT 2023","Thu Dec 14 19:42:36 GMT 2023","1","nwaku","","","","","Correctly serialized arguments",""
"broken","Thu Dec 14 19:42:28 GMT 2023","Thu Dec 14 19:42:28 GMT 2023","0","Waku Message Ephemeral field","","","","","Ephemeral messages are not stored",""
"passed","Thu Dec 14 19:47:27 GMT 2023","Thu Dec 14 19:47:27 GMT 2023","1","selectPeerForProtocol","","","","","should throw an error when the selected peer does not register the required protocols",""
"passed","Thu Dec 14 19:42:35 GMT 2023","Thu Dec 14 19:42:35 GMT 2023","1","DNS Discovery: Compliance Test","interface-peer-discovery compliance tests","","","","should emit a peer event after start",""
