"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 18 20:22:54 GMT 2024","Thu Apr 18 20:22:54 GMT 2024","0","pubsubTopicToSingleShardInfo with various invalid formats","","","","","should throw an error for invalid PubsubTopic format: /waku/2/r/1/2",""
"skipped","Thu Apr 18 20:28:34 GMT 2024","Thu Apr 18 20:28:34 GMT 2024","0","Waku Store (Autosharding), custom pubsub topic","","","","","Generator, custom pubsub topic",""
"passed","Thu Apr 18 20:23:02 GMT 2024","Thu Apr 18 20:23:02 GMT 2024","2","ENR waku2 codec","Encoding","","","","should be able to encode the field with only FILTER set to true",""
"passed","Thu Apr 18 20:23:17 GMT 2024","Thu Apr 18 20:23:17 GMT 2024","1","Discovery","","","","","returns all values when wanted number is greater than available values",""
"broken","Thu Apr 18 20:29:05 GMT 2024","Thu Apr 18 20:29:05 GMT 2024","0","Waku Relay, Subscribe","","","","","Subscribe to topic containing Russian and publish message",""
"broken","Thu Apr 18 20:31:45 GMT 2024","Thu Apr 18 20:31:45 GMT 2024","0","Waku Light Push: Single Node","","","","","Push message with shell command payload",""
"broken","Thu Apr 18 20:31:45 GMT 2024","Thu Apr 18 20:31:45 GMT 2024","0","Waku Light Push: Single Node","","","","","Push message with rate limit",""
"passed","Thu Apr 18 20:22:54 GMT 2024","Thu Apr 18 20:22:54 GMT 2024","1","contentTopicToPubsubTopic","","","","","should correctly map a content topic to a pubsub topic for different network shard sizes",""
"passed","Thu Apr 18 20:28:01 GMT 2024","Thu Apr 18 20:28:01 GMT 2024","0","Waku Store, error handling","","","","","Query with Ordered Callback, Wrong PubsubTopic",""
"skipped","Thu Apr 18 20:26:14 GMT 2024","Thu Apr 18 20:26:14 GMT 2024","1","Peer Exchange","","","","","wrong wakuPeerExchangeDiscovery pubsub topic",""
"broken","Thu Apr 18 20:29:05 GMT 2024","Thu Apr 18 20:29:05 GMT 2024","0","Waku Relay, Subscribe","","","","","Subscribe one by one to 100 topics and publish messages",""
"passed","Thu Apr 18 20:30:36 GMT 2024","Thu Apr 18 20:30:36 GMT 2024","1","Wait for remote peer","","","","","Store - dialed first",""
"passed","Thu Apr 18 20:24:19 GMT 2024","Thu Apr 18 20:24:19 GMT 2024","1","Waku Filter V2: Multiple PubsubTopics","","","","","Should fail to subscribe with decoder with wrong pubsubTopic",""
"broken","Thu Apr 18 20:31:45 GMT 2024","Thu Apr 18 20:31:45 GMT 2024","0","Waku Light Push: Single Node","","","","","Push message with Russian payload",""
"broken","Thu Apr 18 20:31:45 GMT 2024","Thu Apr 18 20:31:45 GMT 2024","0","Waku Light Push: Single Node","","","","","Push message with content topic containing emoji",""
"passed","Thu Apr 18 20:24:06 GMT 2024","Thu Apr 18 20:24:06 GMT 2024","0","DNS Discovery: Compliance Test","interface-peer-discovery compliance tests","","","","should emit a peer event after start",""
"skipped","Thu Apr 18 20:28:34 GMT 2024","Thu Apr 18 20:28:34 GMT 2024","1","Waku Store (Autosharding), custom pubsub topic","","","","","Generator, 2 nwaku nodes each with different pubsubtopics",""
"passed","Thu Apr 18 20:22:54 GMT 2024","Thu Apr 18 20:22:54 GMT 2024","1","determinePubsubTopic","","","","","should process correctly when SingleShardInfo has no clusterId but has a shard",""
"broken","Thu Apr 18 20:25:32 GMT 2024","Thu Apr 18 20:25:32 GMT 2024","0","Waku Relay, Publish","","","","","Check publish message containing JSON",""
"broken","Thu Apr 18 20:30:58 GMT 2024","Thu Apr 18 20:30:58 GMT 2024","0","Waku Store, general","","","","","Callback on promise",""
"broken","Thu Apr 18 20:29:05 GMT 2024","Thu Apr 18 20:29:05 GMT 2024","0","Waku Relay, Subscribe","","","","","Subscribe to topic containing short and publish message",""
"broken","Thu Apr 18 20:30:43 GMT 2024","Thu Apr 18 20:30:43 GMT 2024","1","Waku Store, page size","","","","","Default pageSize",""
"broken","Thu Apr 18 20:29:05 GMT 2024","Thu Apr 18 20:29:05 GMT 2024","0","Waku Relay, Subscribe","","","","","Subscribe to topic containing XML and publish message",""
"passed","Thu Apr 18 20:23:56 GMT 2024","Thu Apr 18 20:23:56 GMT 2024","1","getPeers","getPeers with varying maxBootstrapPeers","maxBootstrapPeers=7","","","numPeers=2 -- returns total 2 peers, with max 7 bootstrap peers",""
"broken","Thu Apr 18 20:29:31 GMT 2024","Thu Apr 18 20:29:31 GMT 2024","0","Waku Relay, Interop","","","","","Publishes to nwaku",""
"broken","Thu Apr 18 20:23:08 GMT 2024","Thu Apr 18 20:23:08 GMT 2024","0","Waku Message version 0","","","","","Meta field set when metaSetter is specified",""
"skipped","Thu Apr 18 20:24:53 GMT 2024","Thu Apr 18 20:24:53 GMT 2024","0","Waku Light Push (Autosharding): Multiple PubsubTopics","","","","","Light push messages to 2 nwaku nodes each with different pubsubtopics",""
"broken","Thu Apr 18 20:25:32 GMT 2024","Thu Apr 18 20:25:32 GMT 2024","0","Waku Relay, Publish","","","","","Check publish message containing Chinese",""
"broken","Thu Apr 18 20:29:31 GMT 2024","Thu Apr 18 20:29:31 GMT 2024","0","Waku Relay, Interop","","","","","Nwaku publishes",""
"broken","Thu Apr 18 20:25:32 GMT 2024","Thu Apr 18 20:25:32 GMT 2024","1","Waku Relay, Publish","","","","","Fails to publish duplicate message",""
"passed","Thu Apr 18 20:22:54 GMT 2024","Thu Apr 18 20:22:54 GMT 2024","0","determinePubsubTopic","","","","","should return the pubsub topic directly if a string is provided",""
"passed","Thu Apr 18 20:22:54 GMT 2024","Thu Apr 18 20:22:54 GMT 2024","0","pubsubTopicToSingleShardInfo with various invalid formats","","","","","should throw an error for non-numeric clusterId: /waku/2/rs/-/1",""
"passed","Thu Apr 18 20:23:02 GMT 2024","Thu Apr 18 20:23:02 GMT 2024","1","ENR waku2 codec","Decoding","","","","should be able to decode the field with only RELAY set to true",""
"broken","Thu Apr 18 20:25:32 GMT 2024","Thu Apr 18 20:25:32 GMT 2024","1","Waku Relay, Publish","","","","","Check publish message containing XML",""
"passed","Thu Apr 18 20:22:54 GMT 2024","Thu Apr 18 20:22:54 GMT 2024","0","contentTopicToShardIndex","","","","","should correctly map /myapp/1/latest/proto to shard index 0",""
"passed","Thu Apr 18 20:22:54 GMT 2024","Thu Apr 18 20:22:54 GMT 2024","0","pubsubTopicToSingleShardInfo with various invalid formats","","","","","should throw an error for invalid PubsubTopic format: /waku/2/rs",""
"broken","Thu Apr 18 20:31:45 GMT 2024","Thu Apr 18 20:31:45 GMT 2024","0","Waku Light Push: Single Node","","","","","Fails to push message with large meta",""
"broken","Thu Apr 18 20:30:43 GMT 2024","Thu Apr 18 20:30:43 GMT 2024","0","Waku Store, page size","","","","","Passing page size 0 when there are 110 messages",""
"passed","Thu Apr 18 20:29:05 GMT 2024","Thu Apr 18 20:29:05 GMT 2024","0","Waku Relay, Subscribe","","","","","Mutual subscription",""
"passed","Thu Apr 18 20:22:54 GMT 2024","Thu Apr 18 20:22:54 GMT 2024","1","ensureShardingConfigured","","","","","should configure sharding based on clusterId, application and version for autosharding with cluster iD 1",""
"passed","Thu Apr 18 20:23:28 GMT 2024","Thu Apr 18 20:23:28 GMT 2024","0","Waku Encryption","","","","","pre and post cipher",""
"skipped","Thu Apr 18 20:23:56 GMT 2024","Thu Apr 18 20:23:56 GMT 2024","0","getConnectedPeersForProtocolAndShard","","","","","different cluster, same shard: nodes don't connect (autosharding)",""
"passed","Thu Apr 18 20:22:54 GMT 2024","Thu Apr 18 20:22:54 GMT 2024","0","contentTopicToPubsubTopic","","","","","should use the provided clusterId for the pubsub topic",""
"skipped","Thu Apr 18 20:24:53 GMT 2024","Thu Apr 18 20:24:53 GMT 2024","1","Waku Light Push (Autosharding): Multiple PubsubTopics","","","","","Push message on custom pubsubTopic",""
"passed","Thu Apr 18 20:23:18 GMT 2024","Thu Apr 18 20:23:18 GMT 2024","0","Fetch nodes until capabilities are fulfilled","","","","","1 Relay, 1 Filter, gives up",""
"passed","Thu Apr 18 20:23:43 GMT 2024","Thu Apr 18 20:23:43 GMT 2024","1","Events","peer:discovery","","","","should emit `peer:discovery:peer-exchange` event when a peer is discovered",""
"broken","Thu Apr 18 20:25:32 GMT 2024","Thu Apr 18 20:25:32 GMT 2024","0","Waku Relay, Publish","","","","","Publish message with custom timestamp: Fri Apr 28 2023 20:25:14 GMT+0000 (Coordinated Universal Time)",""
"passed","Thu Apr 18 20:30:36 GMT 2024","Thu Apr 18 20:30:36 GMT 2024","1","Waku Dial [node only]","Bootstrap","","","","Passing an array",""
"skipped","Thu Apr 18 20:25:53 GMT 2024","Thu Apr 18 20:25:53 GMT 2024","0","Autosharding: Running Nodes","Different clusters and topics","","","","random auto sharding 7 - Cluster ID: 1, Content Topic: /app96/5/topic685/xml",""
"broken","Thu Apr 18 20:29:05 GMT 2024","Thu Apr 18 20:29:05 GMT 2024","0","Waku Relay, Subscribe","","","","","Subscribe and publish messages on 2 different content topics",""
"passed","Thu Apr 18 20:23:03 GMT 2024","Thu Apr 18 20:23:03 GMT 2024","0","ENR","Location multiaddr","","","","should properly create location multiaddrs - tcp",""
"passed","Thu Apr 18 20:23:18 GMT 2024","Thu Apr 18 20:23:18 GMT 2024","0","DNS Node Discovery","","","","","ignores unrecognized TXT record formats",""
"broken","Thu Apr 18 20:31:45 GMT 2024","Thu Apr 18 20:31:45 GMT 2024","0","Waku Light Push: Single Node","","","","","Push message with short payload",""
"passed","Thu Apr 18 20:23:28 GMT 2024","Thu Apr 18 20:23:28 GMT 2024","0","Ensures content topic is defined","","","","","Decoder throws on empty string content topic",""
"passed","Thu Apr 18 20:23:28 GMT 2024","Thu Apr 18 20:23:28 GMT 2024","0","Ensures content topic is defined","","","","","Decoder throws on undefined content topic",""
"passed","Thu Apr 18 20:30:36 GMT 2024","Thu Apr 18 20:30:36 GMT 2024","0","Waku Dial [node only]","Interop: ServiceNode","","","","connects to nwaku",""
"broken","Thu Apr 18 20:29:05 GMT 2024","Thu Apr 18 20:29:05 GMT 2024","0","Waku Relay, Subscribe","","","","","Subscribe at once to 10000 topics and publish messages",""
"skipped","Thu Apr 18 20:25:53 GMT 2024","Thu Apr 18 20:25:53 GMT 2024","0","SDK: Creating by Content Topic","","","","","receives messages sent to provided content topic through callback",""
"passed","Thu Apr 18 20:24:18 GMT 2024","Thu Apr 18 20:24:18 GMT 2024","0","Connection state","","","","","isConnected bwtween 2 js-waku relay nodes",""
"passed","Thu Apr 18 20:24:18 GMT 2024","Thu Apr 18 20:24:18 GMT 2024","1","Connection state","","","","","isConnected should return true after first peer connects",""
"passed","Thu Apr 18 20:23:56 GMT 2024","Thu Apr 18 20:23:56 GMT 2024","1","getPeers","getPeers with varying maxBootstrapPeers","maxBootstrapPeers=1","","","numPeers=3 -- returns total 3 peers, with max 1 bootstrap peers",""
"passed","Thu Apr 18 20:24:06 GMT 2024","Thu Apr 18 20:24:06 GMT 2024","0","DNS Discovery: Compliance Test","interface-peer-discovery compliance tests","","","","should not receive a peer event after stop",""
"passed","Thu Apr 18 20:26:42 GMT 2024","Thu Apr 18 20:26:42 GMT 2024","0","Static Sharding: Running Nodes","Different clusters and shards","","","","random static sharding 8 - Cluster ID: 457, Shard ID: 721",""
"passed","Thu Apr 18 20:23:56 GMT 2024","Thu Apr 18 20:23:56 GMT 2024","1","getPeers","getPeers property-based tests","","","","should return the correct number of peers based on numPeers and maxBootstrapPeers",""
"passed","Thu Apr 18 20:23:07 GMT 2024","Thu Apr 18 20:23:07 GMT 2024","1","filterPeersByDiscovery function","","","","","should return only bootstrap peers up to maxBootstrapPeers",""
"passed","Thu Apr 18 20:30:36 GMT 2024","Thu Apr 18 20:30:36 GMT 2024","0","Wait for remote peer","","","","","Filter",""
"passed","Thu Apr 18 20:24:24 GMT 2024","Thu Apr 18 20:24:24 GMT 2024","1","Public methods","","","","","stop",""
"broken","Thu Apr 18 20:31:45 GMT 2024","Thu Apr 18 20:31:45 GMT 2024","0","Waku Light Push: Single Node","","","","","Push message with Arabic payload",""
"passed","Thu Apr 18 20:30:36 GMT 2024","Thu Apr 18 20:30:36 GMT 2024","1","Wait for remote peer","","","","","Relay - dialed after",""
"skipped","Thu Apr 18 20:23:56 GMT 2024","Thu Apr 18 20:23:56 GMT 2024","1","getConnectedPeersForProtocolAndShard","","","","","same cluster, same shard: nodes connect",""
"passed","Thu Apr 18 20:23:18 GMT 2024","Thu Apr 18 20:23:18 GMT 2024","1","ENRTree","","","","","ENRTree (root): should error if DNS root entry is mis-prefixed",""
"broken","Thu Apr 18 20:25:32 GMT 2024","Thu Apr 18 20:25:32 GMT 2024","0","Waku Relay, Publish","","","","","Check publish message containing Arabic",""
"skipped","Thu Apr 18 20:24:19 GMT 2024","Thu Apr 18 20:24:19 GMT 2024","0","Waku Filter V2 (Autosharding): Multiple PubsubTopics","","","","","Subscribe and receive messages on autosharded pubsubtopic",""
"skipped","Thu Apr 18 20:25:53 GMT 2024","Thu Apr 18 20:25:53 GMT 2024","1","Autosharding: Running Nodes","Different clusters and topics","","","","random auto sharding 6 - Cluster ID: 1, Content Topic: /app81/6/topic774/test.js",""
"passed","Thu Apr 18 20:22:54 GMT 2024","Thu Apr 18 20:22:54 GMT 2024","0","shardInfoToPubsubTopics","","","","","should throw an error if shards are undefined for static sharding",""
"passed","Thu Apr 18 20:22:54 GMT 2024","Thu Apr 18 20:22:54 GMT 2024","0","contentTopicToShardIndex","","","","","should correctly map /0/statusim/1/community/cbor to shard index 4",""
"passed","Thu Apr 18 20:23:18 GMT 2024","Thu Apr 18 20:23:18 GMT 2024","1","ENRTree","","","","","ENRTree (root): should error if DNS root entry signature is invalid",""
"broken","Thu Apr 18 20:25:32 GMT 2024","Thu Apr 18 20:25:32 GMT 2024","1","Waku Relay, Publish","","","","","Fails to publish message with size larger than 1 MB",""
"broken","Thu Apr 18 20:25:32 GMT 2024","Thu Apr 18 20:25:32 GMT 2024","1","Waku Relay, Publish","","","","","Publish message with custom timestamp: Sun Dec 17 1995 03:24:00 GMT+0000 (Coordinated Universal Time)",""
"passed","Thu Apr 18 20:22:54 GMT 2024","Thu Apr 18 20:22:54 GMT 2024","1","determinePubsubTopic","","","","","should return a calculated topic if SingleShardInfo is provided",""
"broken","Thu Apr 18 20:29:05 GMT 2024","Thu Apr 18 20:29:05 GMT 2024","0","Waku Relay, Subscribe","","","","","Subscribe to topic containing shell command and publish message",""
"passed","Thu Apr 18 20:23:03 GMT 2024","Thu Apr 18 20:23:03 GMT 2024","0","ENR","Static tests","","","","should encode/decode to text encoding",""
"broken","Thu Apr 18 20:29:05 GMT 2024","Thu Apr 18 20:29:05 GMT 2024","0","Waku Relay, Subscribe","","","","","Subscribe to topic containing emoji and publish message",""
"passed","Thu Apr 18 20:23:02 GMT 2024","Thu Apr 18 20:23:02 GMT 2024","1","ENR waku2 codec","Encoding","","","","should be able to encode the field with ALL protocols set to true",""
"broken","Thu Apr 18 20:29:05 GMT 2024","Thu Apr 18 20:29:05 GMT 2024","0","Waku Relay, Subscribe","","","","","Subscribe to topic containing numeric and publish message",""
"passed","Thu Apr 18 20:22:54 GMT 2024","Thu Apr 18 20:22:54 GMT 2024","0","ensureShardingConfigured","","","","","should configure sharding based on application and version for autosharding",""
"passed","Thu Apr 18 20:23:02 GMT 2024","Thu Apr 18 20:23:02 GMT 2024","1","ENR waku2 codec","Decoding","","","","should be able to decode the field with only STORE set to true",""
"broken","Thu Apr 18 20:25:32 GMT 2024","Thu Apr 18 20:25:32 GMT 2024","0","Waku Relay, Publish","","","","","Check publish message containing long",""
"passed","Thu Apr 18 20:23:22 GMT 2024","Thu Apr 18 20:23:22 GMT 2024","0","Local Storage Discovery","Unit Tests","","","","should handle corrupted local storage data gracefully",""
"passed","Thu Apr 18 20:30:36 GMT 2024","Thu Apr 18 20:30:36 GMT 2024","0","Wait for remote peer","","","","","Store - dialed after - with timeout",""
"passed","Thu Apr 18 20:28:34 GMT 2024","Thu Apr 18 20:28:34 GMT 2024","0","Waku Store, custom pubsub topic","","","","","Generator, custom pubsub topic",""
"passed","Thu Apr 18 20:22:54 GMT 2024","Thu Apr 18 20:22:54 GMT 2024","0","ensureShardingConfigured","","","","","should configure sharding based on clusterId, application and version for autosharding with cluster iD 4",""
"passed","Thu Apr 18 20:22:55 GMT 2024","Thu Apr 18 20:22:55 GMT 2024","0","Relay Shard codec","","","","","should correctly encode and decode relay shards using rs format (Index List)",""
"broken","Thu Apr 18 20:28:31 GMT 2024","Thu Apr 18 20:28:31 GMT 2024","2","Waku Store, cursor","","","","","Passing cursor with wrong pubsubTopic",""
"passed","Thu Apr 18 20:22:54 GMT 2024","Thu Apr 18 20:22:54 GMT 2024","0","determinePubsubTopic","","","","","should derive a pubsub topic using contentTopic when SingleShardInfo only contains clusterId",""
"passed","Thu Apr 18 20:23:07 GMT 2024","Thu Apr 18 20:23:07 GMT 2024","0","filterPeersByDiscovery function","","","","","should return all non-bootstrap peers and no bootstrap peer when numPeers is 0 and maxBootstrapPeers is 0",""
"broken","Thu Apr 18 20:30:02 GMT 2024","Thu Apr 18 20:30:02 GMT 2024","11","Waku Store, order","","","","","Query Generator  - forward",""
"passed","Thu Apr 18 20:22:54 GMT 2024","Thu Apr 18 20:22:54 GMT 2024","0","contentTopicToShardIndex","","","","","should correctly map /app/20/sometopic/someencoding to shard index 0 with networkShards 1",""
"passed","Thu Apr 18 20:22:54 GMT 2024","Thu Apr 18 20:22:54 GMT 2024","0","singleShardInfosToShardInfo","","","","","should throw an error for SingleShardInfos with different clusterIds",""
"broken","Thu Apr 18 20:31:45 GMT 2024","Thu Apr 18 20:31:45 GMT 2024","0","Waku Light Push: Single Node","","","","","Push message with special chars payload",""
"passed","Thu Apr 18 20:28:34 GMT 2024","Thu Apr 18 20:28:34 GMT 2024","1","Waku Store (named sharding), custom pubsub topic","","","","","Generator, 2 different pubsubtopics",""
"broken","Thu Apr 18 20:31:45 GMT 2024","Thu Apr 18 20:31:45 GMT 2024","0","Waku Light Push: Single Node","","","","","Push message with XML payload",""
"passed","Thu Apr 18 20:23:56 GMT 2024","Thu Apr 18 20:23:56 GMT 2024","1","getPeers","getPeers with varying maxBootstrapPeers","maxBootstrapPeers=2","","","numPeers=0 -- returns all peers including all non-bootstrap with maxBootstrapPeers: 2",""
"broken","Thu Apr 18 20:31:30 GMT 2024","Thu Apr 18 20:31:30 GMT 2024","0","Waku Store, time filter","","","","","msgTime: 19000 ms from now, startTime: 18990, endTime: 19010",""
"broken","Thu Apr 18 20:30:58 GMT 2024","Thu Apr 18 20:30:58 GMT 2024","1","Waku Store, general","","","","","Query generator for multiple messages",""
"broken","Thu Apr 18 20:28:01 GMT 2024","Thu Apr 18 20:28:01 GMT 2024","0","Waku Store, error handling","","","","","Query with Ordered Callback, No message returned",""
"passed","Thu Apr 18 20:22:54 GMT 2024","Thu Apr 18 20:22:54 GMT 2024","0","pubsubTopicToSingleShardInfo with various invalid formats","","","","","should throw an error for non-numeric clusterId: /waku/2/rs/y/1",""
"passed","Thu Apr 18 20:23:18 GMT 2024","Thu Apr 18 20:23:18 GMT 2024","0","DNS Node Discovery w/ capabilities","","","","","retrieves all peers (3) when branch entries are composed of multiple strings",""
"broken","Thu Apr 18 20:29:05 GMT 2024","Thu Apr 18 20:29:05 GMT 2024","0","Waku Relay, Subscribe","","","","","Subscribe to topic containing Basic HTML tag and publish message",""
"broken","Thu Apr 18 20:29:05 GMT 2024","Thu Apr 18 20:29:05 GMT 2024","0","Waku Relay, Subscribe","","","","","Subscribe to topic containing Script and publish message",""
"broken","Thu Apr 18 20:31:45 GMT 2024","Thu Apr 18 20:31:45 GMT 2024","0","Waku Light Push: Single Node","","","","","Push message with SQL Injection payload",""
"broken","Thu Apr 18 20:31:45 GMT 2024","Thu Apr 18 20:31:45 GMT 2024","0","Waku Light Push: Single Node","","","","","Push message with content topic containing short",""
"passed","Thu Apr 18 20:22:54 GMT 2024","Thu Apr 18 20:22:54 GMT 2024","1","ensureShardingConfigured","","","","","should return valid sharding parameters for content topics autosharding",""
"broken","Thu Apr 18 20:30:02 GMT 2024","Thu Apr 18 20:30:02 GMT 2024","1","Waku Store, order","","","","","Ordered Callback - forward",""
