"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 24 15:38:05 GMT 2023","Tue Oct 24 15:38:05 GMT 2023","27","Waku Light Push","","","","","Push message with custom timestamp: 1667403362666",""
"passed","Tue Oct 24 15:39:48 GMT 2023","Tue Oct 24 15:39:48 GMT 2023","0","selectPeerForProtocol","","","","","should return the peer with the lowest ping",""
"passed","Tue Oct 24 15:36:01 GMT 2023","Tue Oct 24 15:36:01 GMT 2023","1","ENR Interop: NimGoNode","","","","","Relay",""
"passed","Tue Oct 24 15:38:59 GMT 2023","Tue Oct 24 15:38:59 GMT 2023","2","Waku Store, time filter","","","","","msgTime: -19000 ms from now, startTime: -19002, endTime: -19001",""
"passed","Tue Oct 24 15:37:42 GMT 2023","Tue Oct 24 15:37:42 GMT 2023","0","Waku Filter V2: Subscribe","","","","","Subscribe to topic containing JSON and receive message",""
"passed","Tue Oct 24 15:38:18 GMT 2023","Tue Oct 24 15:38:18 GMT 2023","0","Waku Store, cursor","","","","","Passing a valid cursor at 110 index when there are 120 messages",""
"passed","Tue Oct 24 15:35:58 GMT 2023","Tue Oct 24 15:35:58 GMT 2023","9","ConnectionManager","Dials","dialPeer method > For peer-exchange peers","","","should be called for every peer with PEER_EXCHANGE tags",""
"passed","Tue Oct 24 15:37:37 GMT 2023","Tue Oct 24 15:37:37 GMT 2023","0","Waku Filter V2: FilterPush","","","","","Check received message containing Arabic",""
"passed","Tue Oct 24 15:34:49 GMT 2023","Tue Oct 24 15:34:49 GMT 2023","0","ENR","waku2 key round trip","","","","should set field with only LIGHTPUSH enabled",""
"passed","Tue Oct 24 15:34:57 GMT 2023","Tue Oct 24 15:34:57 GMT 2023","1","Ensures content topic is defined","","","","","Decoder throws on undefined content topic",""
"passed","Tue Oct 24 15:37:37 GMT 2023","Tue Oct 24 15:37:37 GMT 2023","0","Waku Filter V2: FilterPush","","","","","Check received message with non string payload is not received",""
"passed","Tue Oct 24 15:38:59 GMT 2023","Tue Oct 24 15:38:59 GMT 2023","1","Waku Store, time filter","","","","","msgTime: -19000 ms from now, startTime: -18999, endTime: -18996",""
"passed","Tue Oct 24 15:38:05 GMT 2023","Tue Oct 24 15:38:05 GMT 2023","0","Waku Light Push","","","","","Push message with content topic containing numeric",""
"passed","Tue Oct 24 15:38:18 GMT 2023","Tue Oct 24 15:38:18 GMT 2023","1","Waku Store, cursor","","","","","Passing a valid cursor at 19 index when there are 50 messages",""
"passed","Tue Oct 24 15:34:48 GMT 2023","Tue Oct 24 15:34:48 GMT 2023","3","ENR waku2 codec","Encoding","","","","should be able to encode the field with only RELAY set to true",""
"passed","Tue Oct 24 15:35:04 GMT 2023","Tue Oct 24 15:35:04 GMT 2023","1","RFC Test Vectors","","","","","Waku message hash computation (meta attribute not present)",""
"passed","Tue Oct 24 15:38:29 GMT 2023","Tue Oct 24 15:38:29 GMT 2023","0","Waku Store, error handling","","","","","Query with Promise Callback, Multiple PubSubTopics",""
"passed","Tue Oct 24 15:35:14 GMT 2023","Tue Oct 24 15:35:14 GMT 2023","0","DNS Node Discovery w/ capabilities","","","","","retrieves all peers (3) when branch entries are composed of multiple strings",""
"passed","Tue Oct 24 15:35:14 GMT 2023","Tue Oct 24 15:35:14 GMT 2023","0","DNS Node Discovery w/ capabilities","","","","","retrieves all peers (2) when cannot fulfill all requirements",""
"passed","Tue Oct 24 15:34:48 GMT 2023","Tue Oct 24 15:34:48 GMT 2023","1","ENR waku2 codec","Decoding","","","","should be able to decode the field with ALL protocols set to true",""
"passed","Tue Oct 24 15:34:48 GMT 2023","Tue Oct 24 15:34:48 GMT 2023","1","ENR waku2 codec","Encoding","","","","should be able to encode the field with ALL protocols set to false",""
"passed","Tue Oct 24 15:38:21 GMT 2023","Tue Oct 24 15:38:21 GMT 2023","1","Peer Exchange","Compliance Test","interface-peer-discovery compliance tests","","","should not receive a peer event before start",""
"passed","Tue Oct 24 15:37:37 GMT 2023","Tue Oct 24 15:37:37 GMT 2023","0","Waku Filter V2: FilterPush","","","","","Check received message with timestamp: 1698161749479 ",""
"passed","Tue Oct 24 15:37:03 GMT 2023","Tue Oct 24 15:37:03 GMT 2023","2","Waku Relay, Interop","","","","","Publishes to nwaku",""
"passed","Tue Oct 24 15:38:49 GMT 2023","Tue Oct 24 15:38:49 GMT 2023","0","Waku Store, general","","","","","Generator, with asymmetric & symmetric encrypted messages",""
"passed","Tue Oct 24 15:38:05 GMT 2023","Tue Oct 24 15:38:05 GMT 2023","0","Waku Light Push","","","","","Push message with long payload",""
"passed","Tue Oct 24 15:38:18 GMT 2023","Tue Oct 24 15:38:18 GMT 2023","0","Waku Store, cursor","","","","","Passing a valid cursor at 19 index when there are 20 messages",""
