"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 13 05:41:03 GMT 2024","Wed Mar 13 05:41:03 GMT 2024","0","Waku Light Push: Multiple Nodes: Strict Check: true","","","","","Push message with content topic containing escaped characters",""
"passed","Wed Mar 13 05:41:55 GMT 2024","Wed Mar 13 05:41:55 GMT 2024","1","Wait for remote peer","","","","","Store - dialed after - with timeout",""
"passed","Wed Mar 13 05:31:38 GMT 2024","Wed Mar 13 05:31:38 GMT 2024","0","ENR multiaddrs codec","","","","","Sample",""
"passed","Wed Mar 13 05:31:37 GMT 2024","Wed Mar 13 05:31:37 GMT 2024","0","ENR waku2 codec","Encoding","","","","should be able to encode the field with ALL protocols set to false",""
"passed","Wed Mar 13 05:39:26 GMT 2024","Wed Mar 13 05:39:26 GMT 2024","2","Waku Relay, Publish","","","","","Fails to publish message with wrong content topic",""
"passed","Wed Mar 13 05:33:44 GMT 2024","Wed Mar 13 05:33:44 GMT 2024","1","Waku Filter V2: Ping: Multiple Nodes: Strict Checking: false","","","","","Reopen subscription with peer with lost subscription",""
"passed","Wed Mar 13 05:38:42 GMT 2024","Wed Mar 13 05:38:42 GMT 2024","0","Waku Light Push: Single Node","","","","","Push message with content topic containing Chinese",""
"skipped","Wed Mar 13 05:38:42 GMT 2024","Wed Mar 13 05:38:42 GMT 2024","0","Peer Exchange Query","","","","","less peers than existing",""
"passed","Wed Mar 13 05:31:37 GMT 2024","Wed Mar 13 05:31:37 GMT 2024","1","ENR waku2 codec","Decoding","","","","should be able to decode the field with only LIGHTPUSH set to true",""
"passed","Wed Mar 13 05:39:31 GMT 2024","Wed Mar 13 05:39:31 GMT 2024","1","Waku Relay, Subscribe","","","","","Register correct protocols",""
"passed","Wed Mar 13 05:38:42 GMT 2024","Wed Mar 13 05:38:42 GMT 2024","0","Waku Light Push: Single Node","","","","","Push message with SQL Injection payload",""
"passed","Wed Mar 13 05:38:42 GMT 2024","Wed Mar 13 05:38:42 GMT 2024","0","Waku Light Push: Single Node","","","","","Push message with content topic containing escaped characters",""
"passed","Wed Mar 13 05:34:52 GMT 2024","Wed Mar 13 05:34:52 GMT 2024","0","getPeers","getPeers with varying maxBootstrapPeers","maxBootstrapPeers=7","","","numPeers=0 -- returns all peers including all non-bootstrap with maxBootstrapPeers: 7",""
"passed","Wed Mar 13 05:40:59 GMT 2024","Wed Mar 13 05:40:59 GMT 2024","1","Waku Store, error handling","","","","","Query with Promise Callback, No message returned",""
"passed","Wed Mar 13 05:41:48 GMT 2024","Wed Mar 13 05:41:48 GMT 2024","1","Waku Store, time filter","","","","","msgTime: -19000 ms from now, startTime: -18999, endTime: -18996",""
"passed","Wed Mar 13 05:42:52 GMT 2024","Wed Mar 13 05:42:52 GMT 2024","0","Waku Filter V2: Subscribe: Multiple Service Nodes: Strict Check mode: true","","","","","Subscribe to topic containing short and receive message",""
"passed","Wed Mar 13 05:40:16 GMT 2024","Wed Mar 13 05:40:16 GMT 2024","1","Waku Filter V2: FilterPush: Multiple Nodes: Strict Checking: true","","","","","Check received message containing JSON",""
"passed","Wed Mar 13 05:31:58 GMT 2024","Wed Mar 13 05:31:58 GMT 2024","0","Local Storage Discovery","Compliance Tests","interface-peer-discovery compliance tests","","","can start the service",""
"passed","Wed Mar 13 05:40:16 GMT 2024","Wed Mar 13 05:40:16 GMT 2024","1","Waku Filter V2: FilterPush: Multiple Nodes: Strict Checking: true","","","","","Check received message containing emoji",""
"passed","Wed Mar 13 05:32:28 GMT 2024","Wed Mar 13 05:32:28 GMT 2024","0","Dials","dialPeer method","For peer-exchange peers","","","should be called for every peer with PEER_EXCHANGE tags",""
"passed","Wed Mar 13 05:34:52 GMT 2024","Wed Mar 13 05:34:52 GMT 2024","8","getPeers","getPeers with varying maxBootstrapPeers","maxBootstrapPeers=2","","","numPeers=1 -- returns one bootstrap peer ",""
"passed","Wed Mar 13 05:42:52 GMT 2024","Wed Mar 13 05:42:52 GMT 2024","1","Waku Filter V2: Subscribe: Multiple Service Nodes: Strict Check mode: true","","","","","Subscribe to topic containing long and receive message",""
"passed","Wed Mar 13 05:41:34 GMT 2024","Wed Mar 13 05:41:34 GMT 2024","1","Waku Store, page size","","","","","Passing page size 1 when there are 4 messages",""
"passed","Wed Mar 13 05:32:30 GMT 2024","Wed Mar 13 05:32:30 GMT 2024","1","Waku Message Ephemeral field","","","","","Ephemeral field is preserved - asymmetric encryption",""
"passed","Wed Mar 13 05:42:52 GMT 2024","Wed Mar 13 05:42:52 GMT 2024","1","Waku Filter V2: Subscribe: Multiple Service Nodes: Strict Check mode: false","","","","","Subscribe and receive ecies encrypted messages via lightPush",""
"passed","Wed Mar 13 05:39:26 GMT 2024","Wed Mar 13 05:39:26 GMT 2024","0","Waku Relay, Publish","","","","","Check publish message containing short",""
"passed","Wed Mar 13 05:41:03 GMT 2024","Wed Mar 13 05:41:03 GMT 2024","11","Waku Light Push: Multiple Nodes: Strict Check: true","","","","","Push message with content topic containing XML",""
"passed","Wed Mar 13 05:37:05 GMT 2024","Wed Mar 13 05:37:05 GMT 2024","0","Waku Light Push : Multiple PubsubTopics","","","","","Subscribe and receive messages on 2 different pubsubtopics",""
"passed","Wed Mar 13 05:41:03 GMT 2024","Wed Mar 13 05:41:03 GMT 2024","1","Waku Light Push: Multiple Nodes: Strict Check: true","","","","","Push message with custom timestamp: 1679549692890",""
"passed","Wed Mar 13 05:36:07 GMT 2024","Wed Mar 13 05:36:07 GMT 2024","0","Waku Filter V2: Unsubscribe: Multiple Nodes: Strict Checking: false","","","","","Unsubscribe 1 topic - node subscribed to 2 topics",""
"passed","Wed Mar 13 05:41:03 GMT 2024","Wed Mar 13 05:41:03 GMT 2024","0","Waku Light Push: Multiple Nodes: Strict Check: true","","","","","Push 30 different messages",""
"passed","Wed Mar 13 05:38:42 GMT 2024","Wed Mar 13 05:38:42 GMT 2024","7","Waku Light Push: Single Node","","","","","Push message with Script payload",""
"passed","Wed Mar 13 05:38:42 GMT 2024","Wed Mar 13 05:38:42 GMT 2024","0","Waku Light Push: Single Node","","","","","Push message with short payload",""
"passed","Wed Mar 13 05:34:57 GMT 2024","Wed Mar 13 05:34:57 GMT 2024","0","Waku Filter V2: FilterPush","","","","","Check received message with timestamp: 1649153314 ",""
"passed","Wed Mar 13 05:41:21 GMT 2024","Wed Mar 13 05:41:21 GMT 2024","1","Waku Store, general","","","","","Ordered callback, aborts when callback returns true",""
"passed","Wed Mar 13 05:39:13 GMT 2024","Wed Mar 13 05:39:13 GMT 2024","0","Waku Relay, Interop","","","","","Nwaku publishes",""
"passed","Wed Mar 13 05:34:57 GMT 2024","Wed Mar 13 05:34:57 GMT 2024","0","Waku Filter V2: FilterPush","","","","","Check message with no content topic is not received",""
"skipped","Wed Mar 13 05:41:04 GMT 2024","Wed Mar 13 05:41:04 GMT 2024","0","Waku Store (Autosharding), custom pubsub topic","","","","","Generator, custom pubsub topic",""
"passed","Wed Mar 13 05:42:52 GMT 2024","Wed Mar 13 05:42:52 GMT 2024","0","Waku Filter V2: Subscribe: Multiple Service Nodes: Strict Check mode: false","","","","","Subscribe to topic containing shell command and receive message",""
"passed","Wed Mar 13 05:40:33 GMT 2024","Wed Mar 13 05:40:33 GMT 2024","0","Waku Store, cursor","","","","","Passing a valid cursor at 0 index when there are 20 messages",""
"passed","Wed Mar 13 05:40:16 GMT 2024","Wed Mar 13 05:40:16 GMT 2024","1","Waku Filter V2: FilterPush: Multiple Nodes: Strict Checking: false","","","","","Check received message with timestamp: 1949153314000 ",""
"passed","Wed Mar 13 05:31:32 GMT 2024","Wed Mar 13 05:31:32 GMT 2024","0","RFC Test Vectors","","","","","Waku message hash computation (meta attribute not present)",""
"passed","Wed Mar 13 05:42:52 GMT 2024","Wed Mar 13 05:42:52 GMT 2024","0","Waku Filter V2: Subscribe: Multiple Service Nodes: Strict Check mode: false","","","","","Subscribe to topic containing special chars and receive message",""
"passed","Wed Mar 13 05:32:20 GMT 2024","Wed Mar 13 05:32:20 GMT 2024","7","Events","peer:connect","","","","should emit `peer:connected:bootstrap` event when a peer is connected",""
"passed","Wed Mar 13 05:40:16 GMT 2024","Wed Mar 13 05:40:16 GMT 2024","1","Waku Filter V2: FilterPush: Multiple Nodes: Strict Checking: false","","","","","Check received message containing short",""
"passed","Wed Mar 13 05:32:03 GMT 2024","Wed Mar 13 05:32:03 GMT 2024","1","Ensures content topic is defined","","","","","Encoder throws on empty string content topic",""
"passed","Wed Mar 13 05:34:52 GMT 2024","Wed Mar 13 05:34:52 GMT 2024","1","getConnectedPeersForProtocolAndShard","","","","","different cluster, same shard: nodes don't connect",""
"passed","Wed Mar 13 05:31:30 GMT 2024","Wed Mar 13 05:31:30 GMT 2024","0","ensureValidContentTopic","","","","","throws on content topic with too few or too many fields",""
"passed","Wed Mar 13 05:34:52 GMT 2024","Wed Mar 13 05:34:52 GMT 2024","0","getPeers","getPeers with varying maxBootstrapPeers","maxBootstrapPeers=7","","","numPeers=4 -- returns total 4 peers, with max 7 bootstrap peers",""
"passed","Wed Mar 13 05:40:16 GMT 2024","Wed Mar 13 05:40:16 GMT 2024","0","Waku Filter V2: FilterPush: Multiple Nodes: Strict Checking: true","","","","","Check received message with timestamp: 1710307939355000000 ",""
"passed","Wed Mar 13 05:31:30 GMT 2024","Wed Mar 13 05:31:30 GMT 2024","1","Relay Shard codec","","","","","should handle a minimal index list",""
"skipped","Wed Mar 13 05:39:31 GMT 2024","Wed Mar 13 05:39:31 GMT 2024","1","Waku Relay, Subscribe","","","","","Overlapping topic subscription",""
"passed","Wed Mar 13 05:31:54 GMT 2024","Wed Mar 13 05:31:54 GMT 2024","0","DNS Node Discovery","","","","","recovers when dns.resolve returns empty",""
"passed","Wed Mar 13 05:40:33 GMT 2024","Wed Mar 13 05:40:33 GMT 2024","0","Waku Store, cursor","","","","","Passing cursor with wrong pubsubTopic",""
"passed","Wed Mar 13 05:33:27 GMT 2024","Wed Mar 13 05:33:27 GMT 2024","0","Waku Filter V2 (Named sharding): Multiple PubsubTopics","","","","","Subscribe and receive messages from 2 nwaku nodes each with different pubsubtopics",""
"passed","Wed Mar 13 05:31:54 GMT 2024","Wed Mar 13 05:31:54 GMT 2024","1","ENRTree","","","","","ENRTree (root): should error if DNS root entry signature is invalid",""
"passed","Wed Mar 13 05:33:27 GMT 2024","Wed Mar 13 05:33:27 GMT 2024","0","Waku Filter V2: Multiple PubsubTopics","","","","","Subscribe and receive messages from 2 nwaku nodes each with different pubsubtopics",""
"passed","Wed Mar 13 05:41:21 GMT 2024","Wed Mar 13 05:41:21 GMT 2024","0","Waku Store, general","","","","","Query generator for multiple messages",""
"passed","Wed Mar 13 05:41:03 GMT 2024","Wed Mar 13 05:41:03 GMT 2024","0","Waku Light Push: Multiple Nodes: Strict Check: true","","","","","Push message with Arabic payload",""
"passed","Wed Mar 13 05:33:00 GMT 2024","Wed Mar 13 05:33:00 GMT 2024","1","Public methods","","","","","safeDispatchEvent",""
"passed","Wed Mar 13 05:40:16 GMT 2024","Wed Mar 13 05:40:16 GMT 2024","2","Waku Filter V2: FilterPush: Multiple Nodes: Strict Checking: false","","","","","Check received message containing escaped characters",""
"passed","Wed Mar 13 05:44:09 GMT 2024","Wed Mar 13 05:44:09 GMT 2024","0","Autosharding: Peer Management","Peer Exchange","","","","all px service nodes subscribed to the shard topic should be dialed",""
"passed","Wed Mar 13 05:36:32 GMT 2024","Wed Mar 13 05:36:32 GMT 2024","1","Waku Filter V2: Subscribe: Single Service Node","","","","","Subscribe and receive messages on 2 different content topics",""
"passed","Wed Mar 13 05:38:42 GMT 2024","Wed Mar 13 05:38:42 GMT 2024","0","Waku Light Push: Single Node","","","","","Fails to push message with empty content topic",""
"passed","Wed Mar 13 05:33:00 GMT 2024","Wed Mar 13 05:33:00 GMT 2024","1","Public methods","","","","","removeEventListener with correct event",""
"passed","Wed Mar 13 05:33:27 GMT 2024","Wed Mar 13 05:33:27 GMT 2024","0","Waku Filter V2 (Autosharding): Multiple PubsubTopics","","","","","Should fail to subscribe with decoder with wrong pubsubTopic",""
"passed","Wed Mar 13 05:34:57 GMT 2024","Wed Mar 13 05:34:57 GMT 2024","1","Waku Filter V2: FilterPush","","","","","Check received message containing special chars",""
"passed","Wed Mar 13 05:34:52 GMT 2024","Wed Mar 13 05:34:52 GMT 2024","0","getPeers","getPeers with varying maxBootstrapPeers","maxBootstrapPeers=5","","","numPeers=3 -- returns total 3 peers, with max 5 bootstrap peers",""
"passed","Wed Mar 13 05:38:42 GMT 2024","Wed Mar 13 05:38:42 GMT 2024","0","Waku Light Push: Single Node","","","","","Push message with content topic containing XML",""
"passed","Wed Mar 13 05:36:32 GMT 2024","Wed Mar 13 05:36:32 GMT 2024","1","Waku Filter V2: Subscribe: Single Service Node","","","","","Subscribe to topic containing SQL Injection and receive message",""
"skipped","Wed Mar 13 05:42:52 GMT 2024","Wed Mar 13 05:42:52 GMT 2024","0","Waku Filter V2: Subscribe: Multiple Service Nodes: Strict Check mode: false","","","","","Error when try to subscribe to more than 31 topics (old limit)",""
"skipped","Wed Mar 13 05:41:04 GMT 2024","Wed Mar 13 05:41:04 GMT 2024","1","Waku Store (Autosharding), custom pubsub topic","","","","","Generator, 2 nwaku nodes each with different pubsubtopics",""
"passed","Wed Mar 13 05:42:52 GMT 2024","Wed Mar 13 05:42:52 GMT 2024","0","Waku Filter V2: Subscribe: Multiple Service Nodes: Strict Check mode: false","","","","","Subscribe to topic containing short and receive message",""
"passed","Wed Mar 13 05:36:32 GMT 2024","Wed Mar 13 05:36:32 GMT 2024","0","Waku Filter V2: Subscribe: Single Service Node","","","","","Subscribe to topic containing shell command and receive message",""
"passed","Wed Mar 13 05:39:31 GMT 2024","Wed Mar 13 05:39:31 GMT 2024","1","Waku Relay, Subscribe","","","","","Subscribe and publish 10000 messages on the same topic",""
"passed","Wed Mar 13 05:31:46 GMT 2024","Wed Mar 13 05:31:46 GMT 2024","1","Message Validator","","","","","Accepts a valid Waku Message",""
"passed","Wed Mar 13 05:41:03 GMT 2024","Wed Mar 13 05:41:03 GMT 2024","1","Waku Light Push: Multiple Nodes: Strict Check: true","","","","","Push message with special chars payload",""
"passed","Wed Mar 13 05:40:16 GMT 2024","Wed Mar 13 05:40:16 GMT 2024","0","Waku Filter V2: FilterPush: Multiple Nodes: Strict Checking: true","","","","","Check received message containing short",""
"passed","Wed Mar 13 05:40:16 GMT 2024","Wed Mar 13 05:40:16 GMT 2024","1","Waku Filter V2: FilterPush: Multiple Nodes: Strict Checking: false","","","","","Check received message containing Chinese",""
"passed","Wed Mar 13 05:41:34 GMT 2024","Wed Mar 13 05:41:34 GMT 2024","0","Waku Store, page size","","","","","Passing page size 110 when there are 120 messages",""
"passed","Wed Mar 13 05:41:03 GMT 2024","Wed Mar 13 05:41:03 GMT 2024","0","Waku Light Push: Multiple Nodes: Strict Check: true","","","","","Push message with escaped characters payload",""
"passed","Wed Mar 13 05:42:52 GMT 2024","Wed Mar 13 05:42:52 GMT 2024","1","Waku Filter V2: Subscribe: Multiple Service Nodes: Strict Check mode: false","","","","","Subscribe to topic containing SQL Injection and receive message",""
"passed","Wed Mar 13 05:31:43 GMT 2024","Wed Mar 13 05:31:43 GMT 2024","1","Ensures content topic is defined","","","","","Encoder throws on undefined content topic",""
"skipped","Wed Mar 13 05:42:52 GMT 2024","Wed Mar 13 05:42:52 GMT 2024","0","Waku Filter V2: Subscribe: Multiple Service Nodes: Strict Check mode: false","","","","","Subscribe to 30 topics (old limit) at once and receives messages",""
"passed","Wed Mar 13 05:33:46 GMT 2024","Wed Mar 13 05:33:46 GMT 2024","0","Waku Filter V2: Unsubscribe","","","","","Unsubscribe 2 topics - node subscribed to 2 topics",""
"passed","Wed Mar 13 05:31:58 GMT 2024","Wed Mar 13 05:31:58 GMT 2024","0","Local Storage Discovery","Compliance Tests","interface-peer-discovery compliance tests","","","can start and stop the service",""
"passed","Wed Mar 13 05:41:35 GMT 2024","Wed Mar 13 05:41:35 GMT 2024","1","Util: toAsyncIterator: Filter","","","","","handles multiple messages",""
"passed","Wed Mar 13 05:36:32 GMT 2024","Wed Mar 13 05:36:32 GMT 2024","0","Waku Filter V2: Subscribe: Single Service Node","","","","","Subscribe to topic containing long and receive message",""
"passed","Wed Mar 13 05:31:43 GMT 2024","Wed Mar 13 05:31:43 GMT 2024","0","filterPeersByDiscovery function","","","","","should return only bootstrap peers up to maxBootstrapPeers",""
"passed","Wed Mar 13 05:41:03 GMT 2024","Wed Mar 13 05:41:03 GMT 2024","0","Waku Light Push: Multiple Nodes: Strict Check: true","","","","","Push message with short payload",""
"passed","Wed Mar 13 05:41:48 GMT 2024","Wed Mar 13 05:41:48 GMT 2024","4","Waku Store, time filter","","","","","msgTime: -19000 ms from now, startTime: -19000, endTime: -18000",""
"passed","Wed Mar 13 05:36:32 GMT 2024","Wed Mar 13 05:36:32 GMT 2024","0","Waku Filter V2: Subscribe: Single Service Node","","","","","Overlapping topic subscription",""
"passed","Wed Mar 13 05:32:05 GMT 2024","Wed Mar 13 05:32:05 GMT 2024","0","Ecies Encryption","","","","","Check meta is set [ecies]",""
"passed","Wed Mar 13 05:31:32 GMT 2024","Wed Mar 13 05:31:32 GMT 2024","2","RFC Test Vectors","","","","","Waku message hash computation",""
"passed","Wed Mar 13 05:31:54 GMT 2024","Wed Mar 13 05:31:54 GMT 2024","0","DNS Node Discovery w/ capabilities","","","","","retrieves all peers (3) when branch entries are composed of multiple strings",""
"passed","Wed Mar 13 05:40:26 GMT 2024","Wed Mar 13 05:40:26 GMT 2024","0","Peer Exchange","Compliance Test","interface-peer-discovery compliance tests","","","can start the service",""
"passed","Wed Mar 13 05:40:16 GMT 2024","Wed Mar 13 05:40:16 GMT 2024","0","Waku Filter V2: FilterPush: Multiple Nodes: Strict Checking: false","","","","","Check message on other pubsub topic is not received",""
"passed","Wed Mar 13 05:41:04 GMT 2024","Wed Mar 13 05:41:04 GMT 2024","1","Waku Store (named sharding), custom pubsub topic","","","","","Generator, 2 different pubsubtopics",""
"passed","Wed Mar 13 05:41:03 GMT 2024","Wed Mar 13 05:41:03 GMT 2024","1","Waku Light Push: Multiple Nodes: Strict Check: true","","","","","Push message with emoji payload",""
