"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 19 15:24:10 GMT 2024","Fri Jan 19 15:24:10 GMT 2024","0","ENR","Location multiaddr","","","","should properly create peer info with all multiaddrs",""
"passed","Fri Jan 19 15:27:14 GMT 2024","Fri Jan 19 15:27:14 GMT 2024","1","Waku Store, cursor","","","","","Passing a valid cursor at 0 index when there are 20 messages",""
"passed","Fri Jan 19 15:26:13 GMT 2024","Fri Jan 19 15:26:13 GMT 2024","0","Waku Light Push : Multiple PubsubTopics","","","","","Subscribe and receive messages on 2 different pubsubtopics",""
"passed","Fri Jan 19 15:24:35 GMT 2024","Fri Jan 19 15:24:35 GMT 2024","0","Ensures content topic is defined","","","","","Decoder throws on undefined content topic",""
"passed","Fri Jan 19 15:28:10 GMT 2024","Fri Jan 19 15:28:10 GMT 2024","0","Wait for remote peer","","","","","LightPush",""
"skipped","Fri Jan 19 15:24:28 GMT 2024","Fri Jan 19 15:24:28 GMT 2024","0","DNS Node Discovery [live data]","","","","","should retrieve 3 multiaddrs for prod.waku.nodes.status.im",""
"passed","Fri Jan 19 15:28:10 GMT 2024","Fri Jan 19 15:28:10 GMT 2024","0","Wait for remote peer","","","","","Filter",""
"passed","Fri Jan 19 15:26:42 GMT 2024","Fri Jan 19 15:26:42 GMT 2024","0","Waku Relay, Subscribe","","","","","Subscribe to topic containing unicode special characters and publish message",""
"passed","Fri Jan 19 15:26:02 GMT 2024","Fri Jan 19 15:26:02 GMT 2024","0","getPeers","getPeers with varying maxBootstrapPeers","maxBootstrapPeers=1","","","numPeers=4 -- returns total 4 peers, with max 1 bootstrap peers",""
"passed","Fri Jan 19 15:26:36 GMT 2024","Fri Jan 19 15:26:36 GMT 2024","0","Waku Relay, Publish","","","","","Check publish message containing Script",""
"passed","Fri Jan 19 15:27:39 GMT 2024","Fri Jan 19 15:27:39 GMT 2024","0","Waku Store, order","","","","","Ordered Callback - forward",""
"passed","Fri Jan 19 15:28:10 GMT 2024","Fri Jan 19 15:28:10 GMT 2024","0","Wait for remote peer","","","","","Relay - times out",""
"passed","Fri Jan 19 15:24:09 GMT 2024","Fri Jan 19 15:24:09 GMT 2024","1","ENR waku2 codec","Encoding","","","","should be able to encode the field with ALL protocols set to false",""
"passed","Fri Jan 19 15:28:10 GMT 2024","Fri Jan 19 15:28:10 GMT 2024","0","Wait for remote peer","","","","","Relay - dialed first",""
"passed","Fri Jan 19 15:25:03 GMT 2024","Fri Jan 19 15:25:03 GMT 2024","0","Waku Filter V2: Ping","","","","","Ping on unsubscribed peer",""
"passed","Fri Jan 19 15:26:47 GMT 2024","Fri Jan 19 15:26:47 GMT 2024","0","Waku Filter V2: Subscribe","","","","","Overlapping topic subscription",""
"passed","Fri Jan 19 15:27:48 GMT 2024","Fri Jan 19 15:27:48 GMT 2024","0","Waku Store (named sharding), custom pubsub topic","","","","","Generator, custom pubsub topic",""
