"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 16 20:03:14 GMT 2024","Tue Jan 16 20:03:14 GMT 2024","1","Waku Relay, Subscribe","","","","","Mutual subscription",""
"passed","Tue Jan 16 20:00:51 GMT 2024","Tue Jan 16 20:00:51 GMT 2024","0","ENR waku2 codec","Decoding","","","","should be able to decode the field with only STORE set to true",""
"passed","Tue Jan 16 20:03:22 GMT 2024","Tue Jan 16 20:03:22 GMT 2024","0","Autosharding: Running Nodes","","","","","configure the node with multiple pubsub topics",""
"passed","Tue Jan 16 20:00:51 GMT 2024","Tue Jan 16 20:00:51 GMT 2024","0","ENR","Txt codec","","","","should decode valid ENR with multiaddrs successfully [shared test vector]",""
"passed","Tue Jan 16 20:02:41 GMT 2024","Tue Jan 16 20:02:41 GMT 2024","0","Waku Light Push (Autosharding): Multiple PubsubTopics","","","","","Push message on custom pubsubTopic",""
"passed","Tue Jan 16 20:03:57 GMT 2024","Tue Jan 16 20:03:57 GMT 2024","1","Waku Light Push","","","","","Push message with XML payload",""
"passed","Tue Jan 16 20:01:09 GMT 2024","Tue Jan 16 20:01:09 GMT 2024","0","DNS Node Discovery","","","","","caches peers it previously fetched",""
"passed","Tue Jan 16 20:03:57 GMT 2024","Tue Jan 16 20:03:57 GMT 2024","1","Waku Store, error handling","","","","","Query with Promise Callback, Wrong PubsubTopic",""
"passed","Tue Jan 16 20:04:36 GMT 2024","Tue Jan 16 20:04:36 GMT 2024","0","Peer Exchange","Compliance Test","interface-peer-discovery compliance tests","","","can start the service",""
"passed","Tue Jan 16 20:01:09 GMT 2024","Tue Jan 16 20:01:09 GMT 2024","1","ENRTree","","","","","ENRTree (root): should error if DNS root entry is malformed",""
"passed","Tue Jan 16 20:02:19 GMT 2024","Tue Jan 16 20:02:19 GMT 2024","1","Waku Filter V2: Multiple PubsubTopics","","","","","Subscribe and receive messages on 2 different pubsubtopics",""
"passed","Tue Jan 16 20:03:21 GMT 2024","Tue Jan 16 20:03:21 GMT 2024","0","Waku Filter V2: FilterPush","","","","","Check received message containing Chinese",""
"passed","Tue Jan 16 20:03:57 GMT 2024","Tue Jan 16 20:03:57 GMT 2024","1","Waku Light Push","","","","","Push message with JSON payload",""
"passed","Tue Jan 16 20:04:22 GMT 2024","Tue Jan 16 20:04:22 GMT 2024","0","Waku Store, custom pubsub topic","","","","","Generator, custom pubsub topic",""
"passed","Tue Jan 16 20:02:59 GMT 2024","Tue Jan 16 20:02:59 GMT 2024","0","Waku Relay (Autosharding), multiple pubsub topics","","","","","n1 and n2 uses a custom pubsub, n3 uses the default pubsub",""
"passed","Tue Jan 16 20:03:14 GMT 2024","Tue Jan 16 20:03:14 GMT 2024","0","Waku Relay, Subscribe","","","","","Subscribe to topic containing emoji and publish message",""
"passed","Tue Jan 16 20:02:41 GMT 2024","Tue Jan 16 20:02:41 GMT 2024","0","Waku Light Push (named sharding): Multiple PubsubTopics","","","","","Subscribe and receive messages on 2 different pubsubtopics",""
"passed","Tue Jan 16 20:04:18 GMT 2024","Tue Jan 16 20:04:18 GMT 2024","1","Waku Store, sorting","","","","","Ordered Callback sorting by timestamp while page direction is forward",""
"passed","Tue Jan 16 20:02:19 GMT 2024","Tue Jan 16 20:02:19 GMT 2024","1","Waku Filter V2 (Named sharding): Multiple PubsubTopics","","","","","Subscribe and receive messages on custom pubsubtopic",""
"passed","Tue Jan 16 20:01:16 GMT 2024","Tue Jan 16 20:01:16 GMT 2024","0","Waku Encryption","","","","","Sign & Recover",""
"passed","Tue Jan 16 20:04:44 GMT 2024","Tue Jan 16 20:04:44 GMT 2024","0","Wait for remote peer","","","","","Light Node - default protocols",""
"passed","Tue Jan 16 20:03:23 GMT 2024","Tue Jan 16 20:03:23 GMT 2024","0","Waku Filter V2: Subscribe","","","","","Subscribe and receive ecies encrypted messages via lightPush",""
"passed","Tue Jan 16 20:01:48 GMT 2024","Tue Jan 16 20:01:48 GMT 2024","3","getPeers","getPeers with varying maxBootstrapPeers","maxBootstrapPeers=1","","","numPeers=0 -- returns all peers including all non-bootstrap with maxBootstrapPeers: 1",""
"passed","Tue Jan 16 20:03:21 GMT 2024","Tue Jan 16 20:03:21 GMT 2024","0","Waku Filter V2: FilterPush","","","","","Check message with no payload is not received",""
"passed","Tue Jan 16 20:04:37 GMT 2024","Tue Jan 16 20:04:37 GMT 2024","1","Waku Store, time filter","","","","","msgTime: -19000 ms from now, startTime: -18999, endTime: -18996",""
"passed","Tue Jan 16 20:04:06 GMT 2024","Tue Jan 16 20:04:06 GMT 2024","1","Waku Store, general","","","","","Callback on promise",""
"passed","Tue Jan 16 20:00:51 GMT 2024","Tue Jan 16 20:00:51 GMT 2024","0","ENR","Multiaddr getters and setters","","","","should get / set UDP multiaddr",""
"passed","Tue Jan 16 20:01:09 GMT 2024","Tue Jan 16 20:01:09 GMT 2024","1","ENRTree","","","","","ENRTree (root): should parse and verify and DNS root entry",""
"passed","Tue Jan 16 20:00:51 GMT 2024","Tue Jan 16 20:00:51 GMT 2024","0","ENR","Static tests","","","","should encode/decode to RLP encoding",""
"passed","Tue Jan 16 20:00:56 GMT 2024","Tue Jan 16 20:00:56 GMT 2024","1","filterPeersByDiscovery function","","","","","should return only bootstrap peers up to maxBootstrapPeers",""
"passed","Tue Jan 16 20:02:41 GMT 2024","Tue Jan 16 20:02:41 GMT 2024","0","Waku Light Push (named sharding): Multiple PubsubTopics","","","","","Push message on custom pubsubTopic",""
"passed","Tue Jan 16 20:02:06 GMT 2024","Tue Jan 16 20:02:06 GMT 2024","7","ConnectionManager","Events","peer:connect","","","should emit `peer:connected:peer-exchange` event when a peer is connected",""
"passed","Tue Jan 16 20:03:14 GMT 2024","Tue Jan 16 20:03:14 GMT 2024","0","Waku Relay, Subscribe","","","","","Subscribe and publish message",""
"passed","Tue Jan 16 20:01:48 GMT 2024","Tue Jan 16 20:01:48 GMT 2024","1","getPeers","getPeers with varying maxBootstrapPeers","maxBootstrapPeers=7","","","numPeers=0 -- returns all peers including all non-bootstrap with maxBootstrapPeers: 7",""
"passed","Tue Jan 16 20:02:22 GMT 2024","Tue Jan 16 20:02:22 GMT 2024","1","multiaddr: dialing","","","","","can dial TLS multiaddrs",""
"passed","Tue Jan 16 20:04:19 GMT 2024","Tue Jan 16 20:04:19 GMT 2024","1","Waku Store, page size","","","","","Passing page size 3 when there are 20 messages",""
"passed","Tue Jan 16 20:04:36 GMT 2024","Tue Jan 16 20:04:36 GMT 2024","1","Waku Dial [node only]","Interop: ServiceNode","","","","Does not throw an exception when node disconnects",""
"passed","Tue Jan 16 20:04:22 GMT 2024","Tue Jan 16 20:04:22 GMT 2024","1","Waku Store (named sharding), custom pubsub topic","","","","","Generator, 2 different pubsubtopics",""
"passed","Tue Jan 16 20:04:13 GMT 2024","Tue Jan 16 20:04:13 GMT 2024","2","Waku Store, order","","","","","Query Generator  - forward",""
"passed","Tue Jan 16 20:02:22 GMT 2024","Tue Jan 16 20:02:22 GMT 2024","0","multiaddr: dialing","does not attempt the same peer discovered multiple times more than once","","","","through manual discovery",""
"passed","Tue Jan 16 20:01:48 GMT 2024","Tue Jan 16 20:01:48 GMT 2024","0","getPeers","getPeers with varying maxBootstrapPeers","maxBootstrapPeers=3","","","numPeers=4 -- returns total 4 peers, with max 3 bootstrap peers",""
"passed","Tue Jan 16 20:03:57 GMT 2024","Tue Jan 16 20:03:57 GMT 2024","1","Waku Light Push","","","","","Push message with content topic containing Script",""
"skipped","Tue Jan 16 20:01:45 GMT 2024","Tue Jan 16 20:01:45 GMT 2024","0","DNS Node Discovery [live data]","","","","","passes more than one ENR URLs and attempts connection",""
"passed","Tue Jan 16 20:03:21 GMT 2024","Tue Jan 16 20:03:21 GMT 2024","0","Waku Filter V2: FilterPush","","","","","Check received message containing shell command",""
"passed","Tue Jan 16 20:03:14 GMT 2024","Tue Jan 16 20:03:14 GMT 2024","0","Waku Relay, Publish","","","","","Check publish message containing JSON",""
"passed","Tue Jan 16 20:02:19 GMT 2024","Tue Jan 16 20:02:19 GMT 2024","0","Waku Filter V2 (Autosharding): Multiple PubsubTopics","","","","","Subscribe and receive messages from 2 nwaku nodes each with different pubsubtopics",""
"passed","Tue Jan 16 20:04:36 GMT 2024","Tue Jan 16 20:04:36 GMT 2024","0","Peer Exchange","Compliance Test","interface-peer-discovery compliance tests","","","should emit a peer event after start",""
"passed","Tue Jan 16 20:03:14 GMT 2024","Tue Jan 16 20:03:14 GMT 2024","0","Waku Relay, Subscribe","","","","","Subscribe to topic containing Arabic and publish message",""
"passed","Tue Jan 16 20:00:51 GMT 2024","Tue Jan 16 20:00:51 GMT 2024","0","ENR","Verify","","","","should return false",""
"passed","Tue Jan 16 20:03:57 GMT 2024","Tue Jan 16 20:03:57 GMT 2024","1","Waku Store, error handling","","","","","Query with Ordered Callback, No message returned",""
"passed","Tue Jan 16 20:01:48 GMT 2024","Tue Jan 16 20:01:48 GMT 2024","0","getPeers","getPeers with varying maxBootstrapPeers","maxBootstrapPeers=1","","","numPeers=3 -- returns total 3 peers, with max 1 bootstrap peers",""
"passed","Tue Jan 16 20:00:51 GMT 2024","Tue Jan 16 20:00:51 GMT 2024","1","ENR waku2 codec","Decoding","","","","should be able to decode the field with only FILTER set to true",""
"passed","Tue Jan 16 20:03:21 GMT 2024","Tue Jan 16 20:03:21 GMT 2024","1","Waku Filter V2: FilterPush","","","","","Check message with invalid timestamp is not received",""
"passed","Tue Jan 16 20:05:50 GMT 2024","Tue Jan 16 20:05:50 GMT 2024","0","Static Sharding: Peer Management","Peer Exchange","","","","px service nodes not subscribed to the shard should not be dialed",""
"passed","Tue Jan 16 20:01:09 GMT 2024","Tue Jan 16 20:01:09 GMT 2024","0","DNS Node Discovery w/ capabilities","","","","","should only return 1 node with relay and store capability",""
"passed","Tue Jan 16 20:01:45 GMT 2024","Tue Jan 16 20:01:45 GMT 2024","0","Waku Filter V2: Ping","","","","","Ping on peer without subscriptions",""
"passed","Tue Jan 16 20:04:44 GMT 2024","Tue Jan 16 20:04:44 GMT 2024","1","Wait for remote peer","","","","","Relay - dialed after",""
"passed","Tue Jan 16 20:04:37 GMT 2024","Tue Jan 16 20:04:37 GMT 2024","0","Waku Store, time filter","","","","","Timestamp too far from node time: -20000 ms from now",""
"passed","Tue Jan 16 20:03:47 GMT 2024","Tue Jan 16 20:03:47 GMT 2024","0","Waku Store, cursor","","","","","Passing cursor with wrong pubsubTopic",""
"passed","Tue Jan 16 20:01:16 GMT 2024","Tue Jan 16 20:01:16 GMT 2024","1","Waku Encryption","","","","","Asymmetric encrypt & decrypt",""
"passed","Tue Jan 16 20:05:50 GMT 2024","Tue Jan 16 20:05:50 GMT 2024","0","Static Sharding: Peer Management","Peer Exchange","","","","all px service nodes subscribed to the shard topic should be dialed",""
"passed","Tue Jan 16 20:03:57 GMT 2024","Tue Jan 16 20:03:57 GMT 2024","0","Waku Light Push","","","","","Push message with SQL Injection payload",""
