"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 29 11:17:26 GMT 2023","Wed Nov 29 11:17:26 GMT 2023","0","DNS Node Discovery","","","","","recovers when dns.resolve returns empty",""
"passed","Wed Nov 29 11:17:53 GMT 2023","Wed Nov 29 11:17:53 GMT 2023","0","nwaku","","","","","Correctly serialized arguments",""
"broken","Wed Nov 29 11:18:30 GMT 2023","Wed Nov 29 11:18:30 GMT 2023","0","Peer Exchange","Compliance Test","interface-peer-discovery compliance tests","","","can start the service",""
"broken","Wed Nov 29 11:21:08 GMT 2023","Wed Nov 29 11:21:08 GMT 2023","1","Waku Store, page size","","","","","Passing page size 11 when there are 10 messages",""
"broken","Wed Nov 29 11:21:29 GMT 2023","Wed Nov 29 11:21:29 GMT 2023","0","Waku Store, general","","","","","Callback on promise, aborts when callback returns true",""
"passed","Wed Nov 29 11:17:32 GMT 2023","Wed Nov 29 11:17:32 GMT 2023","1","Symmetric Encryption","","","","","Round trip binary encryption [symmetric, signature]",""
"skipped","Wed Nov 29 11:17:57 GMT 2023","Wed Nov 29 11:17:57 GMT 2023","1","DNS Node Discovery [live data]","","","","","passes more than one ENR URLs and attempts connection",""
"passed","Wed Nov 29 11:17:21 GMT 2023","Wed Nov 29 11:17:21 GMT 2023","1","RFC Test Vectors","","","","","Waku message hash computation",""
"broken","Wed Nov 29 11:18:35 GMT 2023","Wed Nov 29 11:18:35 GMT 2023","1","Static Sharding: Running Nodes","","","","","configure the node with multiple pubsub topics",""
"passed","Wed Nov 29 11:17:16 GMT 2023","Wed Nov 29 11:17:16 GMT 2023","1","filterPeers function","","","","","should return all non-bootstrap peers and no bootstrap peer when numPeers is 0 and maxBootstrapPeers is 0",""
"passed","Wed Nov 29 11:17:32 GMT 2023","Wed Nov 29 11:17:32 GMT 2023","2","Symmetric Encryption","","","","","Round trip binary encryption [symmetric, no signature]",""
"passed","Wed Nov 29 11:17:11 GMT 2023","Wed Nov 29 11:17:11 GMT 2023","0","ENR","Location multiaddr","","","","should properly create location multiaddrs - tcp",""
"passed","Wed Nov 29 11:17:11 GMT 2023","Wed Nov 29 11:17:11 GMT 2023","0","ENR","Txt codec","","","","should throw error - no id",""
"broken","Wed Nov 29 11:20:24 GMT 2023","Wed Nov 29 11:20:24 GMT 2023","0","Waku Store, order","","","","","Promise Callback  - forward",""
"broken","Wed Nov 29 11:21:48 GMT 2023","Wed Nov 29 11:21:48 GMT 2023","1","Waku Store, time filter","","","","","msgTime: -19000 ms from now, startTime: -18999, endTime: -18996",""
"passed","Wed Nov 29 11:17:11 GMT 2023","Wed Nov 29 11:17:11 GMT 2023","0","ENR","waku2 key round trip","","","","should set field with only FILTER enabled",""
"passed","Wed Nov 29 11:17:16 GMT 2023","Wed Nov 29 11:17:16 GMT 2023","0","filterPeers function","","","","","should return one bootstrap peer, and all non-boostrap peers, when numPeers is 0 & maxBootstrap is 1",""
"passed","Wed Nov 29 11:17:50 GMT 2023","Wed Nov 29 11:17:50 GMT 2023","3","This","Is","","","","A test",""
"passed","Wed Nov 29 11:17:19 GMT 2023","Wed Nov 29 11:17:19 GMT 2023","0","Message Validator","","","","","Rejects garbage",""
"skipped","Wed Nov 29 11:17:26 GMT 2023","Wed Nov 29 11:17:26 GMT 2023","0","DNS Node Discovery [live data]","","","","","should retrieve 3 multiaddrs for prod.waku.nodes.status.im",""
"passed","Wed Nov 29 11:17:11 GMT 2023","Wed Nov 29 11:17:11 GMT 2023","0","ENR waku2 codec","Decoding","","","","should be able to decode the field with only RELAY set to true",""
"passed","Wed Nov 29 11:17:53 GMT 2023","Wed Nov 29 11:17:53 GMT 2023","2","Metadata Protocol","Locally Run Nodes","","","","interop",""
"broken","Wed Nov 29 11:21:08 GMT 2023","Wed Nov 29 11:21:08 GMT 2023","0","Waku Store, page size","","","","","Passing page size 0 when there are 110 messages",""
"broken","Wed Nov 29 11:21:48 GMT 2023","Wed Nov 29 11:21:48 GMT 2023","1","Waku Store, time filter","","","","","Timestamp too far from node time: -20000 ms from now",""
"passed","Wed Nov 29 11:17:32 GMT 2023","Wed Nov 29 11:17:32 GMT 2023","0","Waku Encryption","","","","","pre and post cipher",""
"passed","Wed Nov 29 11:17:26 GMT 2023","Wed Nov 29 11:17:26 GMT 2023","1","ENRTree","","","","","ENRTree (branch): should parse and verify a single component DNS branch entry",""
"passed","Wed Nov 29 11:17:05 GMT 2023","Wed Nov 29 11:17:05 GMT 2023","0","ensureValidContentTopic","","","","","throws on content topic with generation field greater than 0",""
"broken","Wed Nov 29 11:21:29 GMT 2023","Wed Nov 29 11:21:29 GMT 2023","1","Waku Store, general","","","","","Query generator for multiple messages with different content topic format",""
"passed","Wed Nov 29 11:17:26 GMT 2023","Wed Nov 29 11:17:26 GMT 2023","1","DNS Node Discovery","","","","","retrieves a single peer",""
"passed","Wed Nov 29 11:17:11 GMT 2023","Wed Nov 29 11:17:11 GMT 2023","0","ENR","Location multiaddr","","","","should properly create location multiaddrs - udp4",""
"passed","Wed Nov 29 11:17:26 GMT 2023","Wed Nov 29 11:17:26 GMT 2023","0","ENRTree","","","","","ENRTree (root): should error if DNS root entry is malformed",""
"broken","Wed Nov 29 11:21:28 GMT 2023","Wed Nov 29 11:21:28 GMT 2023","0","Waku Dial [node only]","Bootstrap","","","","Passing an array",""
"broken","Wed Nov 29 11:21:58 GMT 2023","Wed Nov 29 11:21:58 GMT 2023","0","Wait for remote peer","","","","","Relay - times out",""
"passed","Wed Nov 29 11:17:26 GMT 2023","Wed Nov 29 11:17:26 GMT 2023","0","ENRTree","","","","","ENRTree (tree): should error if DNS tree entry is misformatted",""
"broken","Wed Nov 29 11:17:46 GMT 2023","Wed Nov 29 11:17:46 GMT 2023","2","ConnectionManager","Events","peer:discovery","","","should emit `peer:discovery:bootstrap` event when a peer is discovered",""
"passed","Wed Nov 29 11:17:26 GMT 2023","Wed Nov 29 11:17:26 GMT 2023","1","Fetch nodes until capabilities are fulfilled","","","","","1 Store, 2 relays, 2 fetches",""
"passed","Wed Nov 29 11:17:11 GMT 2023","Wed Nov 29 11:17:11 GMT 2023","6","ENR waku2 codec","Decoding","","","","should be able to decode the field with only STORE set to true",""
"broken","Wed Nov 29 11:20:47 GMT 2023","Wed Nov 29 11:20:47 GMT 2023","1","Waku Store, cursor","","","","","Passing a valid cursor at 110 index when there are 120 messages",""
"passed","Wed Nov 29 11:17:11 GMT 2023","Wed Nov 29 11:17:11 GMT 2023","0","ENR","waku2 key round trip","","","","should set field with all protocols enabled",""
"passed","Wed Nov 29 11:17:26 GMT 2023","Wed Nov 29 11:17:26 GMT 2023","1","ENRTree","","","","","ENRTree (tree): should parse a DNS tree entry",""
"broken","Wed Nov 29 11:17:49 GMT 2023","Wed Nov 29 11:17:49 GMT 2023","1","Waku Filter V2: Subscribe","","","","","Subscribe and receive messages via lightPush",""
"passed","Wed Nov 29 11:17:11 GMT 2023","Wed Nov 29 11:17:11 GMT 2023","1","ENR waku2 codec","Encoding","","","","should be able to encode the field with only LIGHTPUSH set to true",""
"broken","Wed Nov 29 11:21:29 GMT 2023","Wed Nov 29 11:21:29 GMT 2023","0","Waku Store, general","","","","","Query generator for 2000 messages",""
"passed","Wed Nov 29 11:17:11 GMT 2023","Wed Nov 29 11:17:11 GMT 2023","1","ENR","Txt codec","","","","should encodeTxt and decodeTxt",""
"passed","Wed Nov 29 11:18:43 GMT 2023","Wed Nov 29 11:18:43 GMT 2023","0","Waku Store, custom pubsub topic","","","","","Generator, custom pubsub topic",""
"broken","Wed Nov 29 11:21:08 GMT 2023","Wed Nov 29 11:21:08 GMT 2023","0","Waku Store, page size","","","","","Passing page size 3 when there are 20 messages",""
"broken","Wed Nov 29 11:17:48 GMT 2023","Wed Nov 29 11:17:48 GMT 2023","1","Waku Filter V2: Ping","","","","","Ping on subscribed peer",""
"passed","Wed Nov 29 11:17:11 GMT 2023","Wed Nov 29 11:17:11 GMT 2023","1","ENR","Waku2 key: decode","","","","Relay + Store",""
"passed","Wed Nov 29 11:17:57 GMT 2023","Wed Nov 29 11:17:57 GMT 2023","0","DNS Discovery: Compliance Test","interface-peer-discovery compliance tests","","","","should not fail to start the service if it is already started",""
"broken","Wed Nov 29 11:21:48 GMT 2023","Wed Nov 29 11:21:48 GMT 2023","1","Waku Store, time filter","","","","","msgTime: -19000 ms from now, startTime: -19002, endTime: -19001",""
"passed","Wed Nov 29 11:17:32 GMT 2023","Wed Nov 29 11:17:32 GMT 2023","0","Ensures content topic is defined","","","","","Decoder throws on empty string content topic",""
"passed","Wed Nov 29 11:17:04 GMT 2023","Wed Nov 29 11:17:04 GMT 2023","2","pushOrInitMapSet","","","","","Init the array if not present",""
"passed","Wed Nov 29 11:17:11 GMT 2023","Wed Nov 29 11:17:11 GMT 2023","0","ENR waku2 codec","Encoding","","","","should be able to encode the field with only FILTER set to true",""
"broken","Wed Nov 29 11:20:24 GMT 2023","Wed Nov 29 11:20:24 GMT 2023","0","Waku Store, order","","","","","Ordered Callback - forward",""
"passed","Wed Nov 29 11:17:57 GMT 2023","Wed Nov 29 11:17:57 GMT 2023","0","DNS Discovery: Compliance Test","interface-peer-discovery compliance tests","","","","should not receive a peer event after stop",""
"passed","Wed Nov 29 11:17:32 GMT 2023","Wed Nov 29 11:17:32 GMT 2023","0","Waku Encryption","","","","","Asymmetric encrypt & decrypt",""
"passed","Wed Nov 29 11:17:11 GMT 2023","Wed Nov 29 11:17:11 GMT 2023","1","ENR waku2 codec","Encoding","","","","should be able to encode the field with only STORE set to true",""
"passed","Wed Nov 29 11:17:11 GMT 2023","Wed Nov 29 11:17:11 GMT 2023","0","ENR","waku2 key round trip","","","","should set field with only STORE enabled",""
"passed","Wed Nov 29 11:17:11 GMT 2023","Wed Nov 29 11:17:11 GMT 2023","0","ENR","Verify","","","","should return false",""
"passed","Wed Nov 29 11:17:11 GMT 2023","Wed Nov 29 11:17:11 GMT 2023","1","ENR waku2 codec","Decoding","","","","should be able to decode the field with STORE and LIGHTPUSH protocols set to true",""
